 ID	   위도	     경도	        지오이드고	       정밀도
513	35.83710	128.58230	  28.841		-
514	35.83710	128.58341	  28.844		-
515	35.82458	128.57451	  28.872		-
516	35.83263	128.57562	  28.840		-
517	35.83889	128.58007	  28.830		-
518	35.83442	128.59342	  28.877		-
519	35.83263	128.55782	  28.790		-
520	35.85767	128.57673	  28.770		-
521	35.83710	128.55671	  28.773		-
522	35.85499	128.59676	  28.824		-
523	35.83442	128.55671	  28.781		-
524	35.83084	128.55782	  28.796		-
525	35.85409	128.58118	  28.789		-
526	35.84426	128.57340	  28.794		-
527	35.85320	128.57896	  28.786		-
528	35.83710	128.58452	  28.847		-
529	35.85231	128.59231	  28.820		-
530	35.83531	128.59342	  28.873		-
531	35.83084	128.60121	  28.904		-
532	35.83263	128.60121	  28.898		-
533	35.84962	128.58230	  28.803		-
534	35.84068	128.56005	  28.771		-
535	35.83710	128.57785	  28.831		-
536	35.84873	128.60232	  28.852		-
537	35.83442	128.56005	  28.791		-
538	35.82815	128.56116	  28.815		-
539	35.85767	128.57785	  28.773		-
540	35.85409	128.60232	  28.839		-
541	35.84515	128.58230	  28.814		-
542	35.85052	128.58007	  28.796		-
543	35.85320	128.58230	  28.794		-
544	35.84604	128.59342	  28.838		-
545	35.84426	128.57673	  28.803		-
546	35.85499	128.60454	  28.842		-
547	35.83799	128.56116	  28.783		-
548	35.85409	128.58786	  28.805		-
549	35.84157	128.58897	  28.841		-
550	35.83263	128.56339	  28.806		-
551	35.85767	128.57340	  28.762		-
552	35.85141	128.57673	  28.785		-
553	35.83710	128.59342	  28.867		-
554	35.83799	128.59342	  28.864		-
555	35.84247	128.58341	  28.825		-
556	35.83442	128.56450	  28.804		-
557	35.84068	128.56783	  28.792		-
558	35.84515	128.57562	  28.798		-
559	35.85499	128.59898	  28.829		-
560	35.85052	128.60343	  28.850		-
561	35.83173	128.55782	  28.793		-
562	35.84694	128.59342	  28.835		-
563	35.84515	128.56450	  28.769		-
564	35.84962	128.58452	  28.808		-
565	35.83799	128.57228	  28.813		-
566	35.83710	128.55894	  28.779		-
567	35.85588	128.57340	  28.766		-
568	35.84068	128.59898	  28.867		-
569	35.83084	128.60232	  28.906		-
570	35.83263	128.56116	  28.800		-
571	35.84336	128.59453	  28.848		-
572	35.84157	128.57451	  28.806		-
573	35.85052	128.57451	  28.782		-
574	35.85320	128.58674	  28.805		-
575	35.83352	128.58563	  28.862		-
576	35.83442	128.59564	  28.881		-
577	35.84962	128.60121	  28.847		-
578	35.84157	128.60454	  28.876		-
579	35.85231	128.58563	  28.804		-
580	35.84336	128.59676	  28.853		-
581	35.83889	128.55894	  28.774		-
582	35.84068	128.57451	  28.810		-
583	35.84068	128.56339	  28.780		-
584	35.83442	128.56783	  28.813		-
585	35.84515	128.57340	  28.792		-
586	35.84068	128.56450	  28.783		-
587	35.84426	128.57117	  28.789		-
588	35.84694	128.58674	  28.820		-
589	35.84157	128.59342	  28.852		-
590	35.84426	128.60232	  28.863		-
591	35.83978	128.56227	  28.780		-
592	35.84515	128.56672	  28.775		-
593	35.84962	128.57562	  28.787		-
594	35.85588	128.59119	  28.809		-
595	35.84336	128.58118	  28.817		-
596	35.84068	128.60343	  28.877		-
597	35.84694	128.59564	  28.841		-
598	35.85052	128.59676	  28.835		-
599	35.83531	128.56116	  28.791		-
600	35.85588	128.57785	  28.777		-
601	35.84247	128.59453	  28.851		-
602	35.84247	128.59898	  28.861		-
603	35.84157	128.60343	  28.874		-
604	35.84873	128.57117	  28.778		-
605	35.83173	128.57228	  28.834		-
606	35.84157	128.56005	  28.768		-
607	35.84336	128.56783	  28.783		-
608	35.84336	128.57562	  28.803		-
609	35.83531	128.57562	  28.831		-
610	35.83442	128.57785	  28.840		-
611	35.84068	128.56672	  28.789		-
612	35.83889	128.55671	  28.768		-
613	35.84694	128.59008	  28.828		-
614	35.84157	128.56450	  28.780		-
615	35.85767	128.57562	  28.767		-
616	35.85857	128.57562	  28.765		-
617	35.83799	128.59898	  28.876		-
618	35.84515	128.57451	  28.795		-
619	35.83263	128.56895	  28.822		-
620	35.83889	128.57785	  28.824		-
621	35.85499	128.58118	  28.787		-
622	35.84962	128.57117	  28.776		-
623	35.85588	128.58007	  28.783		-
624	35.85588	128.58897	  28.804		-
625	35.83173	128.56005	  28.800		-
626	35.83084	128.55894	  28.799		-
627	35.84515	128.57117	  28.786		-
628	35.84247	128.57228	  28.798		-
629	35.83799	128.60343	  28.885		-
630	35.85499	128.59008	  28.808		-
631	35.85052	128.57228	  28.776		-
632	35.84515	128.58897	  28.829		-
633	35.85409	128.59564	  28.824		-
634	35.84157	128.57562	  28.809		-
635	35.84962	128.59008	  28.821		-
636	35.83352	128.55560	  28.781		-
637	35.83889	128.57117	  28.807		-
638	35.84068	128.57785	  28.818		-
639	35.83442	128.55782	  28.785		-
640	35.84068	128.57896	  28.821		-
641	35.84068	128.56561	  28.786		-
