index,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,충전용량,비고,WGS84,GRS80
68380,대영채비,청기와아파트,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 아양로49길 20동서청기와아파트(1525 동서청기와),24시간 이용가능(입주민 외 이용제한 있을 수 있음),입주민 외 이용제한 있을 수 있음,7kW,,"('35.8874882174213', '128.638957043743')","(1102943.9336133797, 1766183.20908203)"
68435,대영채비,커들포드 카페,1,DC콤보,대구광역시 ,동구 ,대구광역시 동구 팔공로 1340커들포트 카페(진인동 398-1),24시간 이용가능,,100kW,,"('35.9596319921981', '128.723641019529')","(1110557.0871513437, 1774248.4825071238)"
68450,대영채비,쿠팡4캠프 스마트무빙,2,AC완속,대구광역시 ,동구 ,대구광역시 동구 율암로 103,24시간 이용가능,,,,"('35.8857318110924', '128.700350644267')","(1108463.2647819906, 1765986.85260731)"
68481,대영채비,트리팜,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 서촌로 133-12트리팜(송정동 835),24시간 이용가능,,,,"('35.9857548366633', '128.621099468287')","(1101338.5240597967, 1777168.871465213)"
68508,대영채비,팔공CC(우경개발),1,AC완속,대구광역시 ,동구 ,대구광역시 동구 팔공산로237길 186팔공CC(산1-1 팔공컨트리클럽),24시간 이용가능,,,,"('35.9898734147535', '128.719737445127')","(1110206.1528571828, 1777629.3056263423)"
68551,대영채비,포르쉐 데스티네이션 SG모터스,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 들안로 213야외주차장,24시간 이용가능,,,,"('35.848978539723', '128.616439876396')","(1100919.6232209853, 1761878.0409492292)"
68556,대영채비,포르쉐 데스티네이션 덕영치과,1,AC완속,대구광역시 ,중구 ,대구광역시 중구 국채보상로 511덕영치과병원 신관(66-5 덕영치과),09:00~20:00(병원이용자 외 제한가능),병원방문 외 이용제한 있음,7kW,,"('35.8707881969614', '128.586578936874')","(1098235.1021500411, 1764316.239525329)"
68562,대영채비,포르쉐 데스티네이션 메종듀미디/에이시언키친,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 서촌로21길 11입구 주차장,24시간 이용가능,,,,"('35.9834990336855', '128.624065385844')","(1101605.162293686, 1776916.6852181612)"
68565,대영채비,포르쉐 데스티네이션 미성PGA GC,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 용학로 116-20미성PGA GC,24시간 이용가능,,,,"('35.8234245039471', '128.620882536622')","(1101319.0217388708, 1759021.2416441625)"
68575,대영채비,포르쉐 데스티네이션 아사다라,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 용학로 116-12아사다라,24시간 이용가능,,,,"('35.8239471066798', '128.620987327556')","(1101328.4425231768, 1759079.665727806)"
68591,대영채비,포르쉐 데스티네이션 투썸플레이스 대구가창점,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 가창면 가창로176길 30투썸플레이스 대구가창점,24시간 이용가능,,,,"('35.7902727114918', '128.634857172417')","(1102575.3520771307, 1755315.0553306353)"
68593,대영채비,포르쉐 데스티네이션 하늘타리 시지본점,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 천을로 11하늘타리 숯불갈비 주차장(시지동 156),11:30~22:00,,7kW,,"('35.844079128182', '128.691733249051')","(1107688.5544277856, 1761330.3139440585)"
68666,대영채비,하늘천따지식당,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 서촌로 129하늘천따지식당(송정동 845),24시간 이용가능,,,,"('35.9855021384355', '128.621567846022')","(1101380.6315727842, 1777140.6212065103)"
68838,대영채비,한국농어촌공사 달성지사,1,AC완속,대구광역시 ,남구 ,대구광역시 남구 성당로 266,08:00~18:00,,,,"('35.8564467089058', '128.574500200592')","(1097149.2146133995, 1762712.9407951338)"
68854,대영채비,한국부동산원,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 이노밸리로 291한국부동산원(1145 한국부동산원),09:00~14:00,,,,"('35.8786286198099', '128.728988541529')","(1111037.8334277878, 1765192.7552640352)"
68882,대영채비,한국장학재단,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 신암로 125한국장학재단(신암동 819-1),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.8811719335768', '128.612950848707')","(1100605.956990178, 1765477.0836208381)"
69037,대영채비,행정안전부 정부청사관리본부 대구청사관리소,1,DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 화암로 301실외(1035 정부대구지방합동청사),09:00~18:00,,100kW,위탁운영,"('35.8046753949754', '128.51693301619')","(1091973.8811511588, 1756925.1953698786)"
69252,대영채비,황토마을 참숯가마찜질방,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 옥포읍 옥포로 439황토마을 참숯가마찜질방,24시간 이용가능,,,,"('35.7576743987805', '128.492971300101')","(1089819.7047331834, 1751670.7449791632)"
69271,대영채비,히든모텔(주차장),1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 유가읍 비슬로64길 22히든모텔(유곡리 837-1),24시간 이용가능,,,,"('35.6703068263278', '128.449720468422')","(1085931.4222197463, 1741903.535507552)"
69433,클린일렉스,강북이진캐스빌,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 칠곡중앙대로51길 50(강북 이진캐스빌),24시간 이용가능,,,,"('35.9152996932015', '128.543075296523')","(1094324.0919455907, 1769292.3776446208)"
69447,클린일렉스,강원도집다사점,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 다사읍 다사로 363,24시간 이용가능,,,,"('35.8893337938146', '128.469056397055')","(1087669.7368432148, 1766389.5342748123)"
69507,클린일렉스,경호정비오토프라자,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 논공읍 달성군청로 5,24시간 이용가능,,,,"('35.7770925855791', '128.427999977273')","(1083978.733620724, 1753841.5904392845)"
69628,클린일렉스,교동면옥다사점,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 다사읍 달구벌대로 858교동면옥다사점,24시간 이용가능,,,,"('35.8589208546618', '128.46303770096')","(1087128.6515074796, 1762989.5365523894)"
69736,클린일렉스,김태희손국수식당,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 옥포읍 옥포로 597,24시간 이용가능,,,,"('35.7466709749567', '128.488777073431')","(1089442.6405800737, 1750440.6232947113)"
69793,클린일렉스,녹양식당,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 무학로17길 21,24시간 이용가능,,,,"('35.8303278512217', '128.617670319229')","(1101030.2409632502, 1759792.9975370346)"
69853,클린일렉스,대구 삼성생명,1,DC콤보,대구광역시 ,중구 ,대구광역시 중구 달구벌대로 2095B2F,24시간 이용가능,,,,"('35.8663183838019', '128.592798810904')","(1098794.2735344458, 1763816.5392337653)"
69856,클린일렉스,대구동서변그린빌아파트_01,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 동변로 55,09:00~18:00,거주자외 출입제한,,,"('35.9167887754527', '128.602423473545')","(1099659.5379927696, 1769458.8487718329)"
69864,클린일렉스,대구유통단지 전기재료관,1,DC콤보,대구광역시 ,북구 ,대구광역시 북구 유통단지로 38,24시간 이용가능,,50kW,,"('35.9050605960188', '128.607713242878')","(1100135.092260725, 1768147.7034345444)"
69870,클린일렉스,대구테크노폴리스호반베르디움,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 유가읍 테크노대로5길 58대구테크노폴리스 호반베르디움,09:00~18:00,거주자외 출입제한,,,"('35.6947831035645', '128.467255886556')","(1087507.8695861753, 1744639.8473924387)"
70264,클린일렉스,르노삼성자동차지정정비코너현풍점,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 현풍읍 논공로 20르노삼성자동차지정정비코너현풍점,24시간 이용가능,,,,"('35.7088936393894', '128.43922953875')","(1084988.2796994818, 1746217.3269456578)"
70471,클린일렉스,미진아파트,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 칠곡중앙대로52길 46태전미진타운,09:00~18:00,거주자외 출입제한,,,"('35.9225800232713', '128.549274105708')","(1094881.3695844829, 1770106.2781207128)"
70740,클린일렉스,북대구한신더휴1단지,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 매전로4길 31(753 한신더휴이스턴팰리스),09:00~18:00,거주자외 출입제한,,,"('35.9059905165846', '128.543986098785')","(1094405.97375852, 1768251.6633902027)"
71095,클린일렉스,성서청구타운아파트_01,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 성지로 75,09:00~18:00,거주자외 출입제한,,,"('35.8554532128571', '128.520160221326')","(1092264.0093362236, 1762601.8734535053)"
71204,클린일렉스,수목원호정포레스트아파트-1,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 갈밭남로 17,09:00~18:00,거주자외 출입제한,,,"('35.7992615892891', '128.530538201189')","(1093196.9975831446, 1756319.9619555557)"
71214,클린일렉스,수성화성파크드림아파트-1,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 용학로28길 8,09:00~18:00,거주자외 출입제한,,,"('35.8220182189277', '128.624143037201')","(1101612.1432094711, 1758864.0267877155)"
71249,클린일렉스,스피드메이트논공점,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 논공읍 논공로5길 204,24시간 이용가능,,,,"('35.7302532979459', '128.446836018661')","(1085672.1080023977, 1748605.2181678428)"
71440,클린일렉스,신천지하이츠아파트,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 청호로 229,09:00~18:00,거주자외 출입제한,,,"('35.8382731929633', '128.639638442394')","(1103005.1918679946, 1760681.242625402)"
71680,클린일렉스,용산영남타운아파트,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 용산로 266,09:00~18:00,거주자외 출입제한,,,"('35.8605804154969', '128.532394883497')","(1093363.9147283419, 1763175.0662386592)"
71686,클린일렉스,용산우방미진태왕타운아파트,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 용산서로 21용산미진태왕아파트,09:00~18:00,거주자외 출입제한,,,"('35.856202222369', '128.527621510718')","(1092934.7849015575, 1762685.6085578876)"
71746,클린일렉스,우방신천지타운,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 청호로46길 16신천지타운,09:00~18:00,거주자외 출입제한,,,"('35.8383058610236', '128.642847644627')","(1103293.7015784518, 1760684.8947331465)"
71836,클린일렉스,유-워시셀프세차장,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 월곡로 509,24시간 이용가능,,,,"('35.8353681666667', '128.522201512542')","(1092447.5229620188, 1760356.4768162705)"
71944,클린일렉스,이시아팰리스,1,DC콤보,대구광역시 ,동구 ,대구광역시 동구 팔공로51길 5.,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.9229387857314', '128.640365957222')","(1103070.5960018395, 1770146.38577164)"
72199,클린일렉스,지산보성맨션_1,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 지범로21길 3(1270-1 지산보성맨션),09:00~18:00,거주자외 출입제한,,,"('35.8239767040188', '128.635727699777')","(1102653.6131458774, 1759082.9745459596)"
72315,클린일렉스,태원모터스,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 논공읍 논공중앙로34길 10,24시간 이용가능,,,,"('35.7284821946237', '128.453863582606')","(1086303.8913216689, 1748407.2186508807)"
73433,이카플러그,달서 엠에스개발,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 달구벌대로251안길 10지하2층 주차장,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.852366013885', '128.506131937213')","(1091002.855973559, 1762256.7417508094)"
73435,이카플러그,달서구 펠리체(한명화),1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 와룡로16길 27-3지상1층 주차장,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,거주자외 출입제한,7kW,,"('35.8394289926687', '128.538542271626')","(1093916.569575367, 1760810.4546146214)"
73451,이카플러그,대구 더나은정비,1,AC완속,대구광역시 ,서구 ,대구광역시 서구 와룡로 458옥외주차장,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.8733565805334', '128.539224007216')","(1093977.8581210552, 1764603.370547136)"
73453,이카플러그,대구 모범자동차정비,1,AC완속,대구광역시 ,서구 ,대구광역시 서구 북비산로17길 14구내주차장,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.8799952790703', '128.543259988483')","(1094340.695892625, 1765345.5401806568)"
73454,이카플러그,대구 우주정비공업사,1,AC완속,대구광역시 ,서구 ,대구광역시 서구 와룡로 439-14옥외주차장,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.8725005075494', '128.536956642437')","(1093774.0203107847, 1764507.6663410678)"
73456,이카플러그,대구 인성보링정비,1,AC완속,대구광역시 ,서구 ,대구광역시 서구 북비산로 96-3구내주차장,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.8782279337208', '128.543639595953')","(1094374.8228915834, 1765147.9607841757)"
73464,이카플러그,대구 한일1급정비공장,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 성서로67길 54옥외주차장,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.8474212052067', '128.50157295841')","(1090593.0003275357, 1761703.939597766)"
73565,이카플러그,동구 동흥개발,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 안심로22길 60지하1층 주차장,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.8630944699716', '128.698365731885')","(1108284.8196560584, 1763456.1235690634)"
73581,이카플러그,동서변월드메르디앙,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 서변로 26705동앞 지하1층주차장  C17~C19기둥(월드메르디앙 아파트),24시간 이용가능,거주자외 출입제한,7kW,,"('35.9188058476159', '128.597232914173')","(1099192.9027754187, 1769684.34623942)"
74895,이카플러그,우방오성타운1,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 신천동로 380(96-14 우방오성타운),24시간 이용가능,거주자외 출입제한,7kW,,"('35.8591484373321', '128.609160243592')","(1100265.178720447, 1763014.9790312243)"
75990,파워큐브,(급속)대구역센트럴자이,2,DC차데모+AC3상+DC콤보,대구광역시 ,중구 ,대구광역시 중구 서성로 99,24시간 이용가능,거주자외 출입제한,50kW,,"('35.8754431623969', '128.587532301476')","(1098320.8103495594, 1764836.6388132484)"
76147,파워큐브,(주)에스제이에프앤씨/산중에봄쭈꾸미,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 파계로 596,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.9831637676907', '128.636348432726')","(1102709.417507955, 1776879.2043415846)"
76193,파워큐브,(주)코러,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 옻골로 59,24시간 이용가능,,,,"('35.8955134176724', '128.681475934743')","(1106766.4141056146, 1767080.3819083269)"
76207,파워큐브,BJ모텔,1,AC완속,대구광역시 ,서구 ,대구광역시 서구 큰장로 33주차장,24시간 이용가능,,7kW,,"('35.8629811908064', '128.573875006262')","(1097093.0091697925, 1763443.4595874029)"
76819,파워큐브,㈜명성정비,1,AC완속,대구광역시 ,서구 ,대구광역시 서구 서대구로63길 27지상주차장,24시간 이용가능,,,,"('35.8879773548487', '128.555539833147')","(1095444.663225073, 1766237.891930365)"
77141,파워큐브,가창중학교,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 가창면 원정길 2,24시간 이용가능,학교 교직원으로 제한,,,"('35.7740265139306', '128.644024098883')","(1103399.4657067661, 1753498.8206540525)"
77239,파워큐브,갑오자동차정비공장,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 가창면 가창로 970 (용계리)지상주차장,24시간 이용가능,,,,"('35.79264410981', '128.629791656794')","(1102119.9583874885, 1755580.1644948733)"
77314,파워큐브,강변효성백년가약,1,AC완속,대구광역시 ,남구 ,대구광역시 남구 봉덕로 135(효성 백년가약),24시간 이용가능,거주자 외 출입제한,7kW,,"('35.8446395790043', '128.604544810561')","(1099850.247796587, 1761392.969233959)"
77329,파워큐브,강북2차화성파크드림와이드,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 태전로3길 24(화성파크드림 와이드),24시간 이용가능,거주자외 출입제한,7kW,,"('35.9215488675481', '128.543053015732')","(1094322.088885611, 1769991.0006365885)"
77338,파워큐브,강북오리박사,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 구암로60길 66,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.9401246929082', '128.570364889628')","(1096777.447026863, 1772067.6747652926)"
77352,파워큐브,강이네식탁,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 과학로6길 21-1,24시간 이용가능,,,,"('35.8805810486939', '128.718973000622')","(1110137.428717415, 1765411.0259719542)"
78104,파워큐브,고향,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 팔공산로185길 63,24시간 이용가능,음식점 시설 이용자로 제한,,,"('35.9893684475967', '128.694258760818')","(1107915.599847721, 1777572.8531021595)"
78455,파워큐브,광진중앙교회,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 위남로 51,24시간 이용가능,종교 시설 이용자로 제한,,,"('35.9279974775736', '128.635497563015')","(1102632.923676737, 1770711.9194300447)"
78479,파워큐브,교동면옥내당점,1,AC완속,대구광역시 ,서구 ,대구광역시 서구 서대구로 52,24시간 이용가능,거주자외 출입제한,,,"('35.8626067655075', '128.556822747744')","(1095559.9982186463, 1763401.6009180688)"
78481,파워큐브,교동면옥방촌점,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 화랑로91길 18-24,24시간 이용가능,음식점 시설 이용자로 제한,,,"('35.8765831739923', '128.675322459368')","(1106213.2120105661, 1764964.085779437)"
78483,파워큐브,교동면옥화원점,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 사문진로 416,24시간 이용가능,,,,"('35.8049583298653', '128.494208075481')","(1089930.8917762158, 1756956.8259195085)"
78592,파워큐브,구평기업,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 칠곡중앙대로129길 75-3지상주차장,24시간 이용가능,,,,"('35.958123778925', '128.549335012974')","(1094886.8451938098, 1774079.8726378935)"
78626,파워큐브,굽네치킨,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 송라로10길 16,24시간 이용가능,,,,"('35.8723989146938', '128.620346482945')","(1101270.830107459, 1764496.3088239294)"
78686,파워큐브,극동스타클래스남산,1,AC완속,대구광역시 ,중구 ,대구광역시 중구 남산로 30 1층(남산동)지하1층,24시간 이용가능,거주자외 출입제한,7kW,,"('35.8592602625923', '128.583365223123')","(1097946.1868507026, 1763027.480474379)"
78711,파워큐브,금강진우타운,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 반야월북로 175,24시간 이용가능,거주자외 출입제한,,,"('35.8733472223399', '128.717433497294')","(1109999.0262026605, 1764602.324353067)"
78879,파워큐브,김영옥,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 망월길 2-1,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.9221774104504', '128.596158506512')","(1099096.3127132554, 1770061.2682429368)"
78881,파워큐브,김영환,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 팔공산로185길 56,24시간 이용가능,음식점 시설 이용자로 제한,,,"('35.9901150833971', '128.694158527258')","(1107906.5887747891, 1777656.3228387763)"
79095,파워큐브,낚시모텔,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 팔공로 527,24시간 이용가능,숙박 시설 이용자로 제한,,,"('35.9452830545252', '128.646873028877')","(1103655.5866701708, 1772644.3509510802)"
79143,파워큐브,남산역화성파크드림,1,AC완속,대구광역시 ,중구 ,대구광역시 중구 남산로7길 7,24시간 이용가능,거주자외 출입제한,,,"('35.8586504878541', '128.582330237107')","(1097853.1408242686, 1762959.3110445628)"
79349,파워큐브,녹원맨션,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 무학로 189,24시간 이용가능,거주자외 출입제한,,,"('35.8309408733451', '128.630552912658')","(1102188.3958660145, 1759861.5300064834)"
79485,파워큐브,뉴그랜드호텔,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 칠성남로38길 46주차장,24시간 이용가능,,7kW,,"('35.8761014003854', '128.597816870958')","(1099245.4009325097, 1764910.226165345)"
79498,파워큐브,늘푸른교회,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 조암남로14길 13실외주차장,24시간 이용가능,,,,"('35.821338010796', '128.525152515443')","(1092712.8203570426, 1758787.9832956034)"
79569,파워큐브,다사E편한세상,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 다사읍 다사역로 60,24시간 이용가능,거주자외 출입제한,,,"('35.8687256809379', '128.456437439486')","(1086535.2830038643, 1764085.6616864977)"
79693,파워큐브,다해,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 팔공로 195-1,24시간 이용가능,,,,"('35.9161865797423', '128.640573350101')","(1103089.2407786793, 1769391.5266352408)"
79709,파워큐브,달구벌여성인력개발센터,1,AC완속,대구광역시 ,서구 ,대구광역시 서구 달구벌대로337길 9,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.85583915207', '128.549279337509')","(1094881.8399273534, 1762645.0193144907)"
79820,파워큐브,대곡강산타운,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 도원로 45,24시간 이용가능,거주자외 출입제한,,,"('35.8054390756019', '128.535891098454')","(1093678.2270999823, 1757010.570623409)"
79878,파워큐브,대곡청구제네스,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 상화로 90,24시간 이용가능,거주자외 출입제한,,,"('35.8070187776387', '128.524028244281')","(1092611.7475283844, 1757187.1725394633)"
79898,파워큐브,대구국가산단 반도유보라 아이비파크,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 구지면 과학마을로3길 14대구국가산단 반도유보라 아이비파크(응암리 1199),24시간 이용가능,거주자외 출입제한,,,"('35.6579269752186', '128.419718584033')","(1083234.2300985502, 1740519.5368955224)"
79957,파워큐브,대구신서혁신LH14단지관리사무소,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 초례로16길 3(381 대구신서혁신엘에이치천년나무14단지),24시간 이용가능,거주자 외 출입제한,,,"('35.882845779501', '128.752350067199')","(1113138.0522726874, 1765664.2103007475)"
79960,파워큐브,대구신서혁신LH천년나무10단지/청하종합개발㈜,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 메디밸리로 18(851 대구신서혁신LH천년나무10단지),24시간 이용가능,거주자외 출입제한,,,"('35.8741915844509', '128.750127416869')","(1112938.2343252373, 1764696.719348561)"
79965,파워큐브,대구신천아이파크,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 동부로30길 78(신천동 342-5),24시간 이용가능,거주자외 출입제한,7kW,,"('35.8700787890146', '128.628791218076')","(1102030.018189302, 1764236.9316560281)"
79970,파워큐브,대구역유림노르웨이숲아파트,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 칠성남로26길 11(736 대구역유림노르웨이숲),24시간 이용가능,거주자 외 출입제한,7kW,,"('35.877201641953', '128.592855154051')","(1098799.3388260198, 1765033.2270632572)"
79978,파워큐브,대구연경천년나무1단지 관리소,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 동화천로 280(1081 대구연경엘에이치천년나무1단지),24시간 이용가능,거주자외 출입제한,,,"('35.9408427810026', '128.62184683901')","(1101405.713253633, 1772147.9530268968)"
79982,파워큐브,대구오페라트루엘시민의숲아파트,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 고성북로 34(시민의 숲),24시간 이용가능,거주자 외 출입제한,7kW,,"('35.8831703630662', '128.584120934274')","(1098014.125855333, 1765700.496941012)"
80002,파워큐브,대구옥포르상트레빌,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 옥포읍 금계길 12(3008 대구옥포르상트레빌),24시간 이용가능,거주자외 출입제한,7kW,,"('35.7859965008244', '128.447508872868')","(1085732.5981050304, 1754836.9987226662)"
80048,파워큐브,대구장애인종합복지관,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 파동로51길 26-17,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8260467422709', '128.606765320715')","(1100049.8733405937, 1759314.3933281794)"
80050,파워큐브,대구종합유통단지 전기조명관사업협동조합,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 유통단지로 50(1666 전기조명관),24시간 이용가능,거주자외 출입제한,,,"('35.9056960306459', '128.608275155728')","(1100185.6086513682, 1768218.7414974568)"
80055,파워큐브,대구죽곡휴먼시아1단지,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 다사읍 대실역북로1길 6(1539 죽곡휴먼시아1단지),24시간 이용가능,거주자외 출입제한,7kW,,"('35.8595006843124', '128.466081147027')","(1087402.259613117, 1763054.358287689)"
80057,파워큐브,대구칠곡1차부영,1,AC완속,대구광역시 ,북구 ,"대구광역시 북구 학정동로 7제 1,2,3,4 지하주차장",24시간 이용가능,거주자외 출입제한,,,"('35.9444878228324', '128.564838594277')","(1096280.6288908138, 1772555.4484635326)"
80068,파워큐브,대구테크노폴리스4단지,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 유가읍 테크노상업로 111,24시간 이용가능,거주자외 출입제한,,,"('35.6948479907093', '128.461293041814')","(1086971.8053293612, 1744647.1014149268)"
80093,파워큐브,대구테크노폴리스LH천년나무3단지,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 현풍읍 테크노북로4길 27,24시간 이용가능,거주자외 출입제한,,,"('35.694797738422', '128.456308876173')","(1086523.725064691, 1744641.4834882438)"
80103,파워큐브,대구테크노폴리스남해오네뜨1차아파트,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 현풍읍 테크노북로4길 11(480 대구테크노폴리스남해오네뜨1차),24시간 이용가능,거주자외 출입제한,7kW,,"('35.6963045288378', '128.455444073532')","(1086445.9786525154, 1744809.9342899292)"
80112,파워큐브,대구테크노폴리스남해오네뜨2차아파트,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 유가읍 테크노대로5길 57(604 대구테크노폴리스남해오네뜨2차),24시간 이용가능,거주자외 출입제한,3kW,,"('35.6948948723557', '128.464397989885')","(1087250.9425117194, 1744652.3425226728)"
80125,파워큐브,대구혁신LH 5단지(B-4블록)-1지역,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 과학로 45지하1층 B34,24시간 이용가능,거주자외 출입제한,,,"('35.8832913431242', '128.716252462244')","(1109892.8502574963, 1765714.0218397267)"
80126,파워큐브,대구혁신LH4단지-401동,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 경안로 956지하1층 A04,24시간 이용가능,거주자외 출입제한,,,"('35.8860353181729', '128.719203074222')","(1110158.1125082474, 1766020.7830136172)"
80384,파워큐브,대봉리비테르1차아파트,1,AC완속,대구광역시 ,중구 ,대구광역시 중구 명륜로 138(대봉동 721-18),24시간 이용가능,거주자외 출입제한,7kW,,"('35.8600164137888', '128.599275535252')","(1099376.5359569027, 1763112.0139794433)"
80401,파워큐브,대봉태왕아너스,1,AC완속,대구광역시 ,중구 ,대구광역시 중구 동덕로 55106동 B2 전기실 앞,24시간 이용가능,거주자외 출입제한,,,"('35.8599434981219', '128.603919607303')","(1099794.0415503462, 1763103.8624127652)"
80419,파워큐브,대성식육식당,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 구암길 8,24시간 이용가능,,,,"('35.9536589039144', '128.679612073121')","(1106598.8515346562, 1773580.7244039571)"
