 ID	   위도	     경도	        지오이드고	       정밀도
377	36.48087	127.25904	  24.860		-
378	36.47997	127.24796	  24.840		-
379	36.64977	127.18698	  24.633		-
380	36.55454	127.28898	  24.848		-
381	36.54466	127.22578	  24.742		-
382	36.62192	127.23465	  24.755		-
383	36.47728	127.30450	  24.966		-
384	36.57520	127.30894	  24.882		-
385	36.49435	127.21691	  24.762		-
386	36.50872	127.21691	  24.751		-
387	36.47638	127.28011	  24.908		-
388	36.48087	127.24574	  24.836		-
389	36.50243	127.35439	  25.074		-
390	36.43955	127.21359	  24.799		-
391	36.51501	127.26459	  24.848		-
392	36.50064	127.23687	  24.796		-
393	36.52849	127.34885	  25.029		-
394	36.47997	127.35439	  25.109		-
395	36.71175	127.15371	  24.449		-
396	36.49255	127.24241	  24.816		-
397	36.65516	127.25683	  24.779		-
398	36.42517	127.27678	  24.954		-
399	36.47908	127.35328	  25.107		-
400	36.49525	127.25017	  24.828		-
401	36.66324	127.27346	  24.820		-
402	36.71355	127.15482	  24.448		-
403	36.47728	127.21248	  24.773		-
404	36.50962	127.26348	  24.848		-
405	36.52399	127.22578	  24.760		-
406	36.67492	127.22578	  24.711		-
407	36.51950	127.23465	  24.780		-
408	36.62820	127.24685	  24.770		-
409	36.67133	127.24241	  24.752		-
410	36.47818	127.29230	  24.934		-
411	36.70636	127.15150	  24.455		-
412	36.47548	127.25017	  24.848		-
413	36.59497	127.26348	  24.792		-
414	36.52759	127.18365	  24.666		-
415	36.51950	127.21026	  24.731		-
416	36.59766	127.21691	  24.723		-
417	36.55723	127.37213	  25.079		-
418	36.52579	127.20028	  24.706		-
419	36.60485	127.25572	  24.783		-
420	36.65875	127.27789	  24.833		-
421	36.62820	127.28565	  24.834		-
422	36.63449	127.28787	  24.845		-
423	36.56891	127.27235	  24.809		-
424	36.47908	127.35218	  25.104		-
425	36.54915	127.24685	  24.775		-
426	36.61653	127.28233	  24.826		-
427	36.70457	127.19695	  24.596		-
428	36.59497	127.28233	  24.824		-
429	36.50782	127.23687	  24.792		-
430	36.60575	127.20693	  24.715		-
431	36.61383	127.25572	  24.787		-
432	36.51321	127.24130	  24.798		-
433	36.63000	127.28454	  24.832		-
434	36.50423	127.24019	  24.801		-
435	36.49525	127.36770	  25.125		-
436	36.62910	127.24685	  24.770		-
437	36.46650	127.34885	  25.101		-
438	36.64887	127.21248	  24.699		-
439	36.50154	127.23687	  24.796		-
440	36.46650	127.34663	  25.095		-
441	36.54915	127.25350	  24.785		-
442	36.70277	127.22911	  24.690		-
443	36.53028	127.33998	  25.003		-
444	36.59497	127.29785	  24.853		-
445	36.47189	127.31004	  24.989		-
446	36.64438	127.25572	  24.780		-
447	36.55993	127.26791	  24.804		-
448	36.48177	127.19363	  24.723		-
449	36.54017	127.29009	  24.866		-
450	36.45482	127.28233	  24.936		-
451	36.66414	127.22356	  24.707		-
452	36.58508	127.28122	  24.823		-
453	36.46470	127.28343	  24.929		-
454	36.47548	127.27789	  24.904		-
455	36.45572	127.29563	  24.970		-
456	36.56891	127.27567	  24.815		-
457	36.55723	127.32557	  24.937		-
458	36.71624	127.21248	  24.628		-
459	36.50962	127.22911	  24.775		-
460	36.55813	127.26570	  24.802		-
461	36.60485	127.30117	  24.859		-
462	36.67582	127.25350	  24.769		-
463	36.65336	127.27567	  24.825		-
464	36.53118	127.36659	  25.086		-
465	36.68121	127.26237	  24.791		-
466	36.65066	127.26459	  24.796		-
467	36.44314	127.24463	  24.868		-
468	36.59497	127.20582	  24.700		-
469	36.48536	127.25461	  24.846		-
470	36.49794	127.22356	  24.772		-
471	36.50513	127.25128	  24.823		-
472	36.68480	127.21359	  24.666		-
473	36.60754	127.28454	  24.828		-
474	36.66324	127.23132	  24.725		-
475	36.66953	127.20915	  24.666		-
476	36.49076	127.24352	  24.821		-
477	36.57969	127.27900	  24.819		-
478	36.56173	127.24796	  24.769		-
479	36.48806	127.21913	  24.773		-
480	36.72792	127.15815	  24.430		-
481	36.51321	127.18365	  24.674		-
482	36.50962	127.22800	  24.773		-
483	36.45392	127.23798	  24.844		-
484	36.59946	127.21802	  24.727		-
485	36.68750	127.19141	  24.598		-
486	36.48177	127.25017	  24.842		-
487	36.56532	127.28233	  24.828		-
488	36.60036	127.29785	  24.853		-
489	36.61473	127.24352	  24.769		-
490	36.61024	127.21580	  24.734		-
491	36.57340	127.32113	  24.914		-
492	36.52130	127.23465	  24.779		-
493	36.48177	127.25572	  24.852		-
494	36.49525	127.40429	  25.245		-
495	36.67582	127.22911	  24.721		-
496	36.57790	127.28011	  24.822		-
497	36.71445	127.14484	  24.420		-
498	36.57969	127.25793	  24.783		-
499	36.46021	127.32446	  25.047		-
500	36.66863	127.20361	  24.652		-
501	36.55364	127.25239	  24.781		-
502	36.60485	127.27457	  24.812		-
503	36.54286	127.27235	  24.827		-
504	36.58239	127.28787	  24.835		-
505	36.63988	127.21580	  24.717		-
506	36.50872	127.36548	  25.103		-
507	36.45482	127.25683	  24.881		-
508	36.55723	127.28343	  24.835		-
509	36.56173	127.35994	  25.035		-
510	36.50064	127.24130	  24.805		-
511	36.59137	127.29563	  24.849		-
512	36.61383	127.29009	  24.839		-
513	36.51771	127.23132	  24.775		-
514	36.44674	127.27457	  24.927		-
515	36.52849	127.37879	  25.137		-
516	36.59856	127.22024	  24.730		-
517	36.54645	127.23798	  24.763		-
518	36.54645	127.28787	  24.852		-
519	36.59047	127.29563	  24.849		-
520	36.67492	127.19806	  24.631		-
521	36.65426	127.26791	  24.803		-
522	36.48087	127.32557	  25.018		-
523	36.68750	127.25793	  24.775		-
524	36.54735	127.22689	  24.742		-
525	36.58418	127.25350	  24.776		-
526	36.66953	127.21691	  24.687		-
527	36.48986	127.21580	  24.764		-
528	36.72343	127.19806	  24.571		-
529	36.51321	127.22689	  24.769		-
530	36.51860	127.23243	  24.776		-
531	36.47189	127.27678	  24.906		-
532	36.58508	127.28676	  24.832		-
533	36.59676	127.30228	  24.861		-
534	36.48986	127.20250	  24.735		-
535	36.62731	127.27124	  24.805		-
536	36.44763	127.23798	  24.848		-
537	36.68660	127.22911	  24.711		-
538	36.45213	127.34885	  25.126		-
539	36.48896	127.25017	  24.835		-
540	36.58778	127.26791	  24.800		-
541	36.45302	127.23798	  24.844		-
542	36.66953	127.27235	  24.817		-
543	36.72074	127.16813	  24.475		-
544	36.47099	127.33555	  25.059		-
545	36.51411	127.22800	  24.770		-
546	36.50423	127.24241	  24.805		-
547	36.45302	127.26015	  24.890		-
548	36.54645	127.32557	  24.948		-
549	36.63629	127.21802	  24.725		-
550	36.49525	127.24906	  24.826		-
551	36.50513	127.26791	  24.860		-
552	36.61024	127.29674	  24.850		-
553	36.51411	127.22689	  24.768		-
554	36.44943	127.24130	  24.854		-
555	36.51321	127.24463	  24.804		-
556	36.62281	127.23243	  24.753		-
557	36.53388	127.34331	  25.009		-
