index,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,충전용량,비고,WGS84,GRS80
80719,파워큐브,대전광역시반석마을 6단지,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 반석서로 981~3주차장,24시간 이용가능,거주자외 출입제한,,,"('36.3931834306881', '127.308723163386')","(982822.9051309273, 1821762.0883041122)"
80743,파워큐브,대전청솔아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 송강로42번길 61,24시간 이용가능,거주자외 출입제한,,,"('36.4367841229112', '127.383156258351')","(989584.6473470595, 1826614.5941478584)"
80751,파워큐브,대전태평아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 평촌로 111(317 태평아파트),24시간 이용가능,거주자외 출입제한,7kW,,"('36.3231402351424', '127.398693961154')","(990996.1423417818, 1813966.6841861908)"
80760,파워큐브,대주파크빌아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 충정로 136,24시간 이용가능,거주자외 출입제한,,,"('36.343869459442', '127.448909230153')","(995557.8592023364, 1816273.7274215468)"
80831,파워큐브,대흥동참좋은아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 대종로 425,24시간 이용가능,거주자외 출입제한,,,"('36.3229639782822', '127.428812113821')","(993732.1723893859, 1813947.0678131361)"
81017,파워큐브,더포엠입주자대표회의(1차),1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 대덕대로590번길 11-10(385-11 더포엠),24시간 이용가능,거주자외 출입제한,,,"('36.3861267119219', '127.379572839865')","(989259.1180637996, 1820976.716161958)"
81170,파워큐브,도룡SK뷰아파트 입주자대표회의,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 가정로 306-6(391 도룡에스케이뷰),24시간 이용가능,거주자외 출입제한,,,"('36.3853425374337', '127.375660023058')","(988903.6651755333, 1820889.4420593583)"
81278,파워큐브,도안18단지우미린풀하우스,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 도안동로 77(1564 도안18단지린풀하우스),24시간 이용가능,거주자외 출입제한,7kW,,"('36.311396011057', '127.348383438826')","(986425.7723618576, 1812659.6197085662)"
81763,파워큐브,동원상록수아파트,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 대덕대로1470번길 27,24시간 이용가능,거주자외 출입제한,,,"('36.4480704345384', '127.412445386581')","(992245.3661431768, 1827870.6956070992)"
82235,파워큐브,둔산크로바아파트입주자대표회의-1,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 둔산로 155,24시간 이용가능,거주자외 출입제한,,,"('36.3523934580318', '127.390987924861')","(990296.1011713059, 1817222.3993544932)"
82279,파워큐브,드림월드아파트 입주자대표회의-1,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 문화원로14번길 13,24시간 이용가능,거주자외 출입제한,,,"('36.3607955373614', '127.337740513295')","(985458.9347085264, 1818157.502376204)"
82530,파워큐브,로덴하우스입주자대표회의,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 대덕대로 617(381-41 로덴하우스아파트),24시간 이용가능,거주자 외 출입제한,,,"('36.3883015925842', '127.378010410159')","(989117.1819141908, 1821218.7678493317)"
83288,파워큐브,모아미래도리버뷰아파트입주자대표회의,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 유등천동로 218,24시간 이용가능,거주자외 출입제한,,,"('36.3034255661065', '127.382729226856')","(989545.8544298945, 1811772.5551064343)"
83372,파워큐브,목동더샵아파트 입주자대표회의,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 목동로22번길 16(360 목동더샵),24시간 이용가능,거주자외 출입제한,,,"('36.3330580092628', '127.409160634566')","(991946.9686846305, 1815070.475305606)"
83434,파워큐브,무궁화아파트입주자대표회의,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 청사서로 70(223 무궁화아파트),24시간 이용가능,,,,"('36.3635214673066', '127.377323050255')","(989054.7399254118, 1818460.8826739534)"
83693,파워큐브,바이오니아(민수),1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 테크노2로 71(관평동 685),24시간 이용가능,거주자외 출입제한,7kW,,"('36.4299938574707', '127.396598061448')","(990805.7440582031, 1825858.8767257126)"
83699,파워큐브,바푸리포,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 신성남로 125,24시간 이용가능,,,,"('36.3917202414845', '127.351244068639')","(986685.6411927907, 1821599.2437757584)"
83739,파워큐브,반석마을1단지,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 지족로 317반석마을1단지(지족동 977),24시간 이용가능,거주자외 출입제한,,,"('36.3881892029134', '127.311925436325')","(983113.8099244112, 1821206.259526493)"
84190,파워큐브,법동영진로얄아파트 입주대표회의-1,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 아리랑로 211,24시간 이용가능,거주자외 출입제한,,,"('36.3740949536713', '127.42581232197')","(993459.6616304548, 1819637.650788344)"
84301,파워큐브,변동참좋은아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 도마로57번길 38,24시간 이용가능,거주자외 출입제한,,,"('36.3238794044091', '127.376938635134')","(989019.8184169962, 1814048.9494669307)"
84464,파워큐브,부사동참좋은아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 부용로41번길 50,24시간 이용가능,거주자외 출입제한,,,"('36.3094177309493', '127.433361305999')","(994145.4356671493, 1812439.4485302267)"
84940,파워큐브,사이언스빌,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 엑스포로339번길 320,24시간 이용가능,거주자외 출입제한,,,"('36.3861396123703', '127.385980423175')","(989841.2035808796, 1820978.1519075406)"
85221,파워큐브,삼정그린코아포레스트1단지,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 동부로10번길 55삼정그린코아포레스트1단지(판암동 839),24시간 이용가능,거주자외 출입제한,,,"('36.3195732585231', '127.457411684664')","(996330.2495702868, 1813569.700239214)"
85490,파워큐브,샘머리1단지-106동,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 문예로 174지하 08,24시간 이용가능,거주자외 출입제한,,,"('36.3633800288917', '127.391481993196')","(990340.9839310515, 1818445.141393257)"
86121,파워큐브,선화2참좋은아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 대전천서로 529,24시간 이용가능,거주자외 출입제한,,,"('36.3339824781791', '127.422793819547')","(993185.4511428657, 1815173.3633697624)"
86129,파워큐브,선화동참좋은아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 대종로 544,24시간 이용가능,거주자외 출입제한,,,"('36.3320527480324', '127.422295782635')","(993140.2078647971, 1814958.595522367)"
86531,파워큐브,센트럴스타클래스 입주자대표회의,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 중앙로 28(1-9 센트럴스타클래스),24시간 이용가능,거주자외 출입제한,,,"('36.3224004890856', '127.415383707578')","(992512.292691634, 1813884.3547120367)"
86577,파워큐브,센트럴파크1단지아파트입주자대표회의-1,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 서문로 95,24시간 이용가능,거주자외 출입제한,,,"('36.3165526257413', '127.407087223383')","(991758.6133309518, 1813233.52121365)"
86792,파워큐브,송림마을5단지,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 노은로 416지하주차장,24시간 이용가능,거주자외 출입제한,,,"('36.390719743092', '127.329689210166')","(984727.5283860042, 1821487.8940689368)"
87214,파워큐브,스마트뷰아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 성남로 15,24시간 이용가능,거주자외 출입제한,,,"('36.3430441250739', '127.433915250632')","(994195.7577827633, 1816181.8724614526)"
88285,파워큐브,신흥마을아파트 입주자대표회의,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 옥천로 38,24시간 이용가능,거주자외 출입제한,,,"('36.3209537000948', '127.444919440145')","(995195.4138204356, 1813723.335432879)"
88412,파워큐브,아로마모텔,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 신탄진동로7번길 29지하주차장,24시간 이용가능,,,,"('36.4488744027524', '127.42975268992')","(993817.6173533374, 1827960.1726373413)"
88503,파워큐브,아이조움아파트,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 비래서로61번길 71,24시간 이용가능,거주자외 출입제한,,,"('36.3569538208609', '127.452597130176')","(995892.8799251224, 1817729.941463334)"
88900,파워큐브,양지마을,1,AC완속,대전광역시 ,대덕구 ,"대전광역시 대덕구 대전광역시로1185번길 30양지마을 1,2주차장",24시간 이용가능,거주자외 출입제한,,,"('36.3467051322814', '127.415561890628')","(992528.4794141118, 1816589.321471149)"
89530,파워큐브,열매마을3단지아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 노은동로 219(열매마을 아파트(3단지)),24시간 이용가능,거주자 외 출입제한,7kW,,"('36.3796543302277', '127.320054287547')","(983852.2609656086, 1820256.3773693228)"
89537,파워큐브,열매마을9단지입주자대표회의-1,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 은구비남로 56,24시간 이용가능,거주자외 출입제한,,,"('36.3715830262445', '127.321913594272')","(984021.1663803458, 1819358.0877379398)"
90302,파워큐브,우남스타원,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 안영로 68전기실앞,24시간 이용가능,거주자외 출입제한,,,"('36.2946147911569', '127.382420231848')","(989517.7843275947, 1810791.9666168736)"
90935,파워큐브,월평타운아파트입주자대표회의-1,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 계룡로264번길 4,24시간 이용가능,거주자외 출입제한,,,"('36.3513168290625', '127.360641976013')","(987539.3773845201, 1817102.5767530918)"
91089,파워큐브,유등마을입주자대표회의-1,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 수침로 138,24시간 이용가능,거주자외 출입제한,,,"('36.3323285440995', '127.398183216938')","(990949.7446912662, 1814989.2900356653)"
91132,파워큐브,유성자이아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 계룡로 55유성자이아파트(봉명동 469-46),24시간 이용가능,거주자외 출입제한,,,"('36.3561628739931', '127.33716366155')","(985406.5316370362, 1817641.9136339026)"
91169,파워큐브,유원아파트 관리사무소,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 계족로663번길 23(285-1 유원아파트),24시간 이용가능,거주자외 출입제한,,,"('36.3700220550439', '127.427821853377')","(993642.2139394208, 1819184.36063668)"
91180,파워큐브,유천1차현대아파트입주자대표회의,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 계백로1615번길 34(10 현대아파트),24시간 이용가능,거주자외 출입제한,,,"('36.320404701003', '127.399990633304')","(991113.9362185687, 1813662.2349969607)"
91309,파워큐브,은아아파트1단지입주자대표회의,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 가수원로 72,24시간 이용가능,거주자외 출입제한,,,"('36.3023290492432', '127.352192303565')","(986771.7819092685, 1811650.5190970127)"
91312,파워큐브,은어송마을5단지우미린아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 은어송로 100(556 은어송마을5단지),24시간 이용가능,거주자외 출입제한,,,"('36.3084184205521', '127.460174648124')","(996581.2460749721, 1812328.2310404377)"
91332,파워큐브,은어송마을6단지풍림아이원아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 신기로 100(497 은어송마을6단지),24시간 이용가능,거주자 외 출입제한,,,"('36.3103859365336', '127.457387187081')","(996328.0241309009, 1812547.2042335472)"
91345,파워큐브,은어송코오롱하늘채2차아파트입주자대표회의-1,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 대전로340번길 15,24시간 이용가능,거주자외 출입제한,,,"('36.2987060443411', '127.459965738258')","(996562.2680295086, 1811247.2995249613)"
91525,파워큐브,이스트시티1단지,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 동대전로46번길 30,24시간 이용가능,거주자외 출입제한,,,"('36.3271378175931', '127.437849845079')","(994553.1890220282, 1814411.5920813137)"
91698,파워큐브,이편한세상 둔산아파트 입주자대표회의,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 계룡로615번길 69(e편한세상 둔산),24시간 이용가능,거주자 외 출입제한,,,"('36.3429252980407', '127.394295965771')","(990596.6142681261, 1816168.6476972662)"
91992,파워큐브,인동참좋은아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 대전로 706,24시간 이용가능,거주자외 출입제한,,,"('36.3233772608017', '127.437392034664')","(994511.6000485811, 1813993.0637764735)"
92648,파워큐브,정림동벽산늘푸른아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 정림로 11(641-1 늘푸른아파트),24시간 이용가능,거주자 외 출입제한,7kW,,"('36.3019971552354', '127.365401349774')","(987971.7342346185, 1811613.581206116)"
93016,파워큐브,주식회사 케이티앤지신탄진공장,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 벚꽃길 71,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('36.4361251834888', '127.428868808816')","(993737.3227454389, 1826541.2579865537)"
93035,파워큐브,주식회사엔케이배수판,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 옥천로 253,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3189662277935', '127.467842871193')","(997277.8521703224, 1813502.141216352)"
93263,파워큐브,중촌동금성백조아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 중촌로 31,09:00~18:00,거주자외 출입제한,,,"('36.3406497101522', '127.410496915775')","(992068.3607759806, 1815915.3878758305)"
93319,파워큐브,중흥S클래스프라디움입주자대표회,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 관저남로12번길 12(중흥s-클래스 프라디움),24시간 이용가능,거주자외 출입제한,,,"('36.2946636401037', '127.33530745')","(985237.9073979722, 1810797.4032232142)"
94225,파워큐브,초록마을2단지,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 복수동로 21-20212~214동 주차장,24시간 이용가능,거주자외 출입제한,,,"('36.3021611244088', '127.380270006556')","(989322.4509327124, 1811631.8300304248)"
94233,파워큐브,초록마을5단지아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 유등로17번길 109(576 초록마을5단지),24시간 이용가능,거주자외 출입제한,7kW,,"('36.2980801165514', '127.372859946426')","(988649.297190702, 1811177.6373681824)"
94592,파워큐브,큰솔,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 충정로18번길 60B2주차장,24시간 이용가능,거주자외 출입제한,,,"('36.3470391910493', '127.450839022601')","(995733.1677672983, 1816626.5002873726)"
94593,파워큐브,큰솔7차아파트입주자대표회의,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 대둔산로 503(341-31 큰솔아파트),24시간 이용가능,거주자외 출입제한,,,"('36.3138603314004', '127.389180600759')","(990131.918025564, 1812933.8843648708)"
94871,파워큐브,트리풀시티포레아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 지족로190번길 36,24시간 이용가능,거주자외 출입제한,,,"('36.3811164792776', '127.30479084259')","(982465.6804374456, 1820419.1061345628)"
95032,파워큐브,판암참좋은아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 옥천로180번길 67,24시간 이용가능,거주자외 출입제한,,,"('36.3146750225172', '127.460808043588')","(996638.7857601148, 1813024.5547924158)"
95086,파워큐브,펜타뷰 아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 계족로140번길 33펜타뷰 아파트(대동 535),24시간 이용가능,거주자외 출입제한,,,"('36.3271047400586', '127.445677867119')","(995264.3117708752, 1814407.910742297)"
95394,파워큐브,평화로운아파트입주자대표회의,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 한밭대로1003번길 25(587-1 평화로운아파트),24시간 이용가능,거주자외 출입제한,,,"('36.3596953979862', '127.408259500636')","(991865.1067744178, 1818035.063202079)"
95646,파워큐브,하나아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 태평로44번길 53,24시간 이용가능,거주자외 출입제한,,,"('36.321646958754', '127.39541830935')","(990698.5715757294, 1813800.4911275133)"
95999,파워큐브,한밭자이아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 대전로 935한밭자이아파트(삼성동 479),24시간 이용가능,거주자외 출입제한,,,"('36.3418134359122', '127.423477200236')","(993247.5316469299, 1816044.9038482383)"
96168,파워큐브,한아름아파트입주자대표회의,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 진잠로42번길 30,24시간 이용가능,거주자외 출입제한,,,"('36.294577589371', '127.317780845776')","(983645.7341886945, 1810787.826272437)"
96202,파워큐브,한우리,1,AC완속,대전광역시 ,서구 ,"대전광역시 서구 문정로 90번길 60지하1층 13,07",24시간 이용가능,거주자외 출입제한,,,"('36.345797140971', '127.387998023532')","(990024.4888992676, 1816488.2672695958)"
96294,파워큐브,해가든센트럴파크,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 대덕대로 366,24시간 이용가능,거주자외 출입제한,,,"('36.3655178918662', '127.380006557677')","(989298.518387549, 1818683.073225252)"
96688,파워큐브,향촌아파트입주자대표회의,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 둔산로 15(970 향촌아파트),24시간 이용가능,거주자 외 출입제한,,,"('36.3533324759098', '127.376309972556')","(988962.7086824711, 1817326.9066342649)"
97649,파워큐브,효촌마을아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 계족로368번길 11,24시간 이용가능,거주자외 출입제한,,,"('36.346270585113', '127.434935283112')","(994288.4208204227, 1816540.9588749025)"
98105,SK에너지,선경주유소,1,DC차데모+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 유성대로 1647선경주유소,06:00~24:00,,,,"('36.4007337174682', '127.392025877156')","(990390.3921027093, 1822602.3917225746)"
98156,evMost,EV충전소 SK세종셀프주유소 (ev Most),1,DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 북유성대로 288 (하기동 511-1),07:00-22:00,,,,"('36.3907845559861', '127.316216925256')","(983503.6626087377, 1821495.1073706378)"
98200,차지인,23번가 모텔,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 신탄진동로23번길 69주차장,24시간 이용가능,,,,"('36.4509290049367', '127.430938278127')","(993925.3200067611, 1828188.8380230844)"
98530,차지인,럭키장모텔,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 유천로 57주차장,24시간 이용가능,,,,"('36.3176247547191', '127.397474798201')","(990885.3896502341, 1813352.8429919232)"
98554,차지인,룩호텔,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 한밭대로 1316-16주차장,24시간 이용가능,,,,"('36.3522126284554', '127.440110162658')","(994758.5235550473, 1817202.27406447)"
98732,차지인,베네치아,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 유등천동로 326-8주차장,24시간 이용가능,,,,"('36.3108363431347', '127.387734536847')","(990000.5529196849, 1812597.331893281)"
98907,차지인,썸모텔,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 인창로6번길 25주차장,24시간 이용가능,,,,"('36.3209276937564', '127.431262379803')","(993954.7624474652, 1813720.4410772482)"
99486,차지인,현대프리미어아울렛 대전점 (급속),1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 테크노중앙로 123(현대프리미엄아울렛 대전점),24시간 이용가능,,100kW,,"('36.4234369155218', '127.398516767788')","(990980.0455253877, 1825129.1268639136)"
99622,매니지온,그린푸드앤케어,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 학하남로91번길 6-11(학하동 751-5),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('36.3374384566577', '127.308485211281')","(982801.2887948792, 1815557.9938631833)"
99624,매니지온,길산골프클럽,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 계백로 933-59(원내동 1-10),24시간 이용가능,,7kW,,"('36.3043660806224', '127.329398842463')","(984701.1504481189, 1811877.2289533813)"
99627,매니지온,길산골프클럽 유성점,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 유성대로736번길 63(장대동 281-4),24시간 이용가능,,7kW,,"('36.3587318563361', '127.337098979066')","(985400.6556717432, 1817927.826567764)"
99651,매니지온,대전노은3지구 1단지,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 지족로190번길 15B1 휀룸실 옆,24시간 이용가능,거주자외 출입제한,7kW,,"('36.3821012839769', '127.302840649669')","(982288.5186277729, 1820528.7092237487)"
99655,매니지온,대전한솔빌라,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 산서로 81-55(343 상당한솔빌라),24시간 이용가능,거주자외 출입제한,7kW,,"('36.2937930825407', '127.389901469122')","(990197.4040307422, 1810700.5151820763)"
99816,매니지온,시온마을,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 모암로 59(옥계동 77),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('36.2994888458852', '127.447488925934')","(995428.834189982, 1811334.4208267927)"
99838,매니지온,영무예다음 에코타운,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 지족로 92(영무예다음 에코타운),24시간 이용가능,거주자외 출입제한,7kW,,"('36.3749950695558', '127.305536556023')","(982533.4234488502, 1819737.8285003682)"
100007,매니지온,행복한우리복지관,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 계백로 1093-32(도안동 1575),24시간 이용가능,,7kW,,"('36.3053155372602', '127.345189226749')","(986135.5998430536, 1811982.8980069763)"
100213,타디스테크놀로지,대전광역시 도시철도공사 외삼차량기지,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 북유성대로400번길 1(외삼동 421),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('36.4045307180865', '127.308083776249')","(982764.8211429011, 1823024.9760153817)"
100215,타디스테크놀로지,대전광역시 도시철도공사 판암차량기지,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 옥천로 270(110 도시철도공사판암기지),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('36.3283797062807', '127.474841949044')","(997913.6709576697, 1814549.8071372362)"
100226,타디스테크놀로지,대청공업사,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 신탄진로 600대청공업사,24시간 이용가능,,7kW,,"('36.4319325750167', '127.4233780404')","(993238.5236478734, 1826074.6448188708)"
100280,타디스테크놀로지,떡갈나무집,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 엑스포로539번길 270떡갈나무집,24시간 이용가능,,7kW,,"('36.4107901302774', '127.3944802297')","(990613.3533972489, 1823721.6125293009)"
100311,타디스테크놀로지,롯데케미칼 대전연구소,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 가정북로 115(24-1 롯데케미칼주식회사),24시간 이용가능,,7kW,,"('36.3910962027139', '127.358546461379')","(987349.0140821227, 1821529.7918559231)"
100531,타디스테크놀로지,신대광주식회사,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 진잠로 67신대광주식회사,24시간 이용가능,,7kW,,"('36.297851442745', '127.315967771856')","(983481.0287109547, 1811152.1872910098)"
100700,타디스테크놀로지,월드파크사우나,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 오류로 64월드파크사우나,24시간 이용가능,,7kW,,"('36.3260188695863', '127.403660971423')","(991447.3615613998, 1814287.0596148553)"
100754,타디스테크놀로지,주식회사 3월,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 둔산중로32번길 29주식회사 3월,24시간 이용가능,,7kW,,"('36.349661951622', '127.388460024101')","(990066.4585198063, 1816918.3984283619)"
100757,타디스테크놀로지,주식회사 굿모닝골프,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 노은로367번길 108굿모닝골프연습장,24시간 이용가능,,7kW,,"('36.3922392311989', '127.32889565345')","(984655.4391365926, 1821657.004340868)"
100807,타디스테크놀로지,진성자동차공업사,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 신탄진로 542진성자동차공업사,24시간 이용가능,,7kW,,"('36.4271543247966', '127.421090500015')","(993030.7161074289, 1825542.8530987462)"
100847,타디스테크놀로지,초원의집모텔,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 문창로94번길 28초원의집모텔,24시간 이용가능,,7kW,,"('36.3217848612299', '127.433612955723')","(994168.2963390492, 1813815.8388785706)"
101135,스타코프,KDN 대전충남지역본부 주차장,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 동서대로 1784KDN 대전충남지역본부 주차장(555-1 한전KDN(주)충남지사),09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,3kW,,"('36.3547099279294', '127.444621485629')","(995168.3466720083, 1817480.2091080048)"
101185,스타코프,MJ타워,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 문지로299번길 12MJ타워(653-4 MJ타워),09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,3kW,,"('36.393379646835', '127.406318080003')","(991688.7418676567, 1821783.9260307844)"
101253,스타코프,가나파로스빌2차,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 노은로 151가나파로스빌2차(894-2 가나파로스빌II),09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.3731669849351', '127.317379205128')","(983609.247857896, 1819534.373214396)"
101654,스타코프,건양타워,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 관저동로 170건양타워(건양 타워),09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.3073011518925', '127.341157141043')","(985769.312183644, 1812203.8854756472)"
101863,스타코프,경남아너스빌2관리단대표회,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 은구비남로33번길 5경남아너스빌2관리단대표회(905-5 경남아너스빌2),09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.3725326914099', '127.318987426367')","(983755.3438579309, 1819463.7799994554)"
102562,스타코프,국민주택 1호 (저압수용가),1,AC완속,대전광역시 ,중구 ,대전광역시 중구 동서대로 1350국민주택 1호 (저압수용가)(용두동 56-10),09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.3298036209661', '127.408993374078')","(991931.7742028825, 1814708.280637991)"
102566,스타코프,국화우성아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 둔산로 201국화우성아파트(1809 국화아파트),24시간 이용가능,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.3551065166594', '127.398143110467')","(990946.1012901936, 1817524.3471487504)"
102740,스타코프,기아 대전지점,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 한밭대로 1266기아 대전지점(용전동 51-4),09:00~18:00,입주자외 이용불가,3kW,,"('36.3550067521519', '127.436808773284')","(994458.6147051925, 1817513.2439338486)"
102815,스타코프,기아 신세계대리점,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 계백로 1546기아 신세계대리점(유천동 328-7),09:00~18:00,입주자외 이용불가,3kW,,"('36.316678504296', '127.39196546875')","(990384.904408435, 1813247.5307715521)"
102907,스타코프,기아 유성도안지점,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 월드컵대로 316기아 유성도안지점(상대동 439-3),09:00~18:00,입주자외 이용불가,3kW,,"('36.348216549807', '127.335089986513')","(985218.1523140108, 1816757.5335338793)"
102908,스타코프,기아 유승대리점,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 월드컵대로51번길 114기아 유승대리점(장대동 224-38),09:00~18:00,입주자외 이용불가,3kW,,"('36.3597719590082', '127.326927517942')","(984476.647364494, 1818043.5840027293)"
103213,스타코프,다솜빌라,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 계족로431번길 14다솜빌라(용전동 179-15),09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,3kW,,"('36.3503535447907', '127.431276670951')","(993956.0607014037, 1816995.3687634992)"
